InvestorID,Investor,RiskTolerance,TimeHorizon,IncomeNeeds,LiquidityNeeds,TaxConsiderations,AccountType,Age,InvestmentExperience,OtherAssets,RiskCapacity
3986,EXRAD,Moderate,Short term,188276,Low,Yes,Taxable,42,Novice,646407,Low
3987,SBDLZZAHS,High,Medium term,86745,High,No,Taxable,27,Experienced,671233,Moderate
3988,NYHQPUDK,Low,Short term,167327,Moderate,Yes,IRA,59,Novice,831409,Moderate
3989,FSEDQP,Moderate,Short term,144400,Moderate,No,IRA,30,Novice,721859,Low
3990,JLEYJAKD,Low,Short term,156224,Low,Yes,401k,52,Experienced,583174,High
3991,EGOTCCG,High,Medium term,143230,High,Yes,IRA,41,Novice,626659,Low
3992,FWXPSR,Moderate,Medium term,94268,Low,No,Taxable,63,Experienced,781425,Moderate
3993,ZQBKDZRH,Low,Medium term,65386,Low,No,401k,31,Novice,495294,Low
3994,CEVPOOTS,Moderate,Short term,52471,Low,Yes,IRA,63,Novice,171898,Moderate
3995,AENNWQE,Low,Medium term,187932,Low,Yes,IRA,31,Novice,856839,Low
3996,BWVQPXV,Low,Medium term,133479,Low,Yes,IRA,29,Experienced,763106,Low
3997,SVUMRQZ,High,Long term,166248,Low,Yes,401k,67,Experienced,583843,Moderate
3998,RFRGGKLLE,High,Short term,136335,Moderate,Yes,401k,73,Experienced,211239,Low
3999,RSQKXL,Moderate,Long term,97238,High,No,IRA,43,Novice,934985,Low
4000,TSIOLRXI,High,Short term,54429,High,No,401k,65,Experienced,234850,Low
4001,KOUNBJB,Low,Long term,102731,High,No,401k,44,Experienced,712869,High
4002,EFVTD,Low,Medium term,115124,Moderate,Yes,Taxable,55,Novice,861121,Low
4003,QAHAU,Moderate,Long term,54399,Low,No,IRA,53,Novice,553364,Low
4004,GXYLU,Moderate,Long term,69511,High,Yes,401k,25,Novice,914307,Low
4005,XQHRQ,Low,Long term,183349,Moderate,No,IRA,40,Experienced,752378,Moderate
4006,SHAYS,Low,Medium term,51850,Low,Yes,IRA,65,Novice,523356,Low
4007,RQNGUB,High,Long term,180753,High,Yes,401k,51,Novice,522759,Moderate
4008,UJOPTDYH,High,Medium term,60502,Low,No,401k,71,Novice,639985,Moderate
4009,VVOAMTM,Low,Long term,191917,High,No,401k,33,Experienced,195491,Moderate
4010,IXPOSJ,Moderate,Short term,132604,Moderate,Yes,401k,59,Experienced,890945,Low
4011,LOYXRIRNL,Low,Long term,55006,Moderate,No,401k,30,Experienced,740504,High
4012,SEYOW,Moderate,Short term,195620,Low,Yes,Taxable,71,Experienced,672498,High
4013,HJTFE,High,Short term,195871,Moderate,Yes,401k,71,Experienced,840271,High
4014,PDLRAIRRY,High,Short term,110455,Low,No,401k,70,Experienced,299713,High
4015,YACYGEY,Moderate,Long term,133828,High,No,IRA,65,Experienced,509893,High
4016,FNNFCOXHI,High,Short term,80036,Low,No,Taxable,44,Experienced,135751,High
4017,HAKKVBBDQ,Low,Medium term,145996,High,No,Taxable,53,Experienced,927255,High
4018,MGUTKJBQ,Moderate,Short term,166503,Low,No,401k,70,Novice,741593,Moderate
4019,SANMREN,High,Medium term,192666,High,Yes,IRA,46,Experienced,244532,Low
4020,ZLZWFE,Low,Short term,173764,Low,No,401k,53,Novice,235095,Low
4021,NXZMPPPSR,Moderate,Long term,168582,Moderate,Yes,401k,41,Experienced,948391,High
4022,RBOJEW,High,Medium term,90245,Low,Yes,Taxable,34,Experienced,838791,Moderate
4023,UCMCBXO,High,Long term,58196,High,Yes,IRA,55,Experienced,741226,Moderate
4024,RBIGJ,Moderate,Long term,114072,Moderate,No,Taxable,39,Novice,319458,Moderate
4025,MVEPZLC,Moderate,Medium term,144604,Low,Yes,Taxable,42,Experienced,350249,Low
4026,CWWAKO,Moderate,Medium term,191183,Low,Yes,IRA,39,Novice,186562,Moderate
4027,MZDDAPHTC,Low,Medium term,70323,Low,Yes,IRA,71,Novice,898694,Low
4028,JWVIOE,Low,Short term,111809,Moderate,No,Taxable,31,Experienced,744816,Moderate
4029,MDUST,High,Medium term,182804,Low,No,IRA,49,Novice,479860,Moderate
4030,BUPML,Moderate,Medium term,195612,High,Yes,401k,55,Experienced,570793,High
4031,AXNNVWXC,Moderate,Medium term,51978,Low,No,401k,46,Experienced,199068,Low
4032,CMOWW,High,Medium term,90736,Moderate,Yes,401k,56,Experienced,750816,Low
4033,FFQORIYQL,Low,Medium term,157445,Moderate,No,Taxable,41,Novice,833069,Moderate
4034,YEVGM,Low,Short term,151967,Moderate,Yes,Taxable,74,Experienced,285580,High
4035,BJJWSUYHS,High,Medium term,192700,Moderate,Yes,IRA,56,Experienced,157157,Low
4036,WBVVGOGTK,High,Medium term,113483,Moderate,Yes,401k,59,Novice,227774,High
4037,DAKLG,Low,Short term,106318,Moderate,Yes,401k,66,Novice,335660,Low
4038,UIPRNX,High,Medium term,160184,High,Yes,IRA,55,Experienced,441424,Low
4039,XQCJU,High,Short term,127184,Low,Yes,401k,59,Experienced,327830,High
4040,VTFDBQUKP,High,Long term,55203,Moderate,Yes,401k,62,Experienced,840241,Moderate
4041,QZZYRWGKC,Low,Short term,162894,Moderate,Yes,IRA,35,Experienced,120816,High
4042,KGDJNECAW,Low,Medium term,169168,Moderate,No,401k,31,Experienced,964933,Moderate
4043,BVZUUHDI,Moderate,Long term,191432,Moderate,No,IRA,46,Experienced,967162,High
4044,PFCAWHS,Moderate,Medium term,108433,Moderate,No,401k,40,Novice,999360,High
4045,EQUMEF,Low,Short term,88921,High,No,401k,51,Novice,732709,Moderate
4046,QOBFK,High,Medium term,160898,Low,No,IRA,32,Experienced,194395,Low
4047,CHPMCBSPI,Moderate,Long term,163420,Low,Yes,401k,36,Novice,664125,Moderate
4048,GQFUPM,Low,Short term,89333,High,No,IRA,73,Novice,462238,Moderate
4049,LJZVGEXOE,High,Medium term,108034,High,Yes,Taxable,36,Novice,467014,Moderate
4050,YKELTTD,High,Long term,70473,Moderate,No,Taxable,53,Novice,291999,Moderate
4051,NYNQSCHKT,Low,Short term,169942,Low,No,Taxable,54,Novice,636936,Moderate
4052,RNGSSE,Low,Short term,69140,High,Yes,Taxable,52,Experienced,837217,High
4053,APHPV,Low,Long term,125944,Moderate,No,IRA,63,Novice,721455,Moderate
4054,SZEWD,Low,Medium term,94016,High,No,Taxable,66,Experienced,579790,Moderate
4055,GLMTC,Low,Long term,95594,Moderate,No,IRA,33,Experienced,709561,High
4056,LDCHLXWD,Low,Long term,54032,High,Yes,401k,55,Experienced,246881,Low
4057,CDJHEK,Low,Short term,195301,High,Yes,IRA,46,Experienced,555080,Low
4058,CDLGJV,Low,Short term,127087,Low,No,IRA,52,Novice,392058,Moderate
4059,XMGRNKB,High,Medium term,178199,Moderate,Yes,IRA,25,Novice,986927,Low
4060,EQJOCX,Moderate,Medium term,100296,Low,Yes,Taxable,72,Experienced,382979,High
4061,PRABLHOQG,High,Long term,141877,High,Yes,401k,55,Novice,937973,High
4062,OMEXJQLWG,High,Short term,120866,Moderate,No,Taxable,45,Novice,287083,High
4063,XUWIHSGZ,High,Medium term,96520,High,No,401k,56,Experienced,360855,Moderate
4064,LGCZRIIX,Low,Short term,168795,High,Yes,Taxable,46,Experienced,552949,Moderate
4065,TTTLYURZ,Moderate,Medium term,78403,Low,No,IRA,60,Novice,643250,Low
4066,DZBJOFJ,Low,Medium term,142264,High,No,IRA,52,Experienced,906045,Moderate
4067,TUFITSEPW,Low,Medium term,154843,Moderate,No,401k,37,Experienced,197611,High
4068,WHBMB,Moderate,Short term,81686,Low,No,IRA,44,Novice,586009,Low
4069,GSVJA,Low,Short term,71349,High,No,401k,38,Novice,881185,Moderate
4070,QYISSJM,Low,Short term,161604,Moderate,No,401k,71,Novice,619285,Moderate
4071,KTKDYBO,Moderate,Long term,98905,Moderate,No,Taxable,34,Experienced,503378,Low
4072,OKFQRS,High,Long term,145871,High,No,IRA,73,Experienced,380114,Low
4073,NFSKKHKL,Low,Short term,158135,Moderate,No,Taxable,57,Novice,917822,Low
4074,NLNNOHX,High,Medium term,99408,Low,Yes,401k,46,Experienced,527118,Low
4075,TAFPTPJRF,Moderate,Short term,197693,Moderate,No,Taxable,27,Novice,701359,High
4076,XXDSX,Low,Short term,119143,Low,No,Taxable,37,Novice,554215,High
4077,MNNSPZE,Low,Medium term,144523,High,Yes,401k,62,Novice,632558,High
4078,GJOBIPHFW,High,Medium term,93986,Low,No,Taxable,28,Experienced,887379,High
4079,ABUWYB,Low,Long term,56457,High,Yes,Taxable,48,Novice,223444,Moderate
4080,MMFHVX,Moderate,Short term,138463,Low,Yes,Taxable,46,Novice,130863,Low
4081,JIIYT,Low,Long term,189774,Moderate,Yes,Taxable,63,Experienced,838223,Moderate
4082,FFMOMXXS,Low,Short term,50242,Moderate,Yes,Taxable,40,Novice,480711,Moderate
4083,YWJKC,High,Medium term,105006,Low,Yes,Taxable,31,Novice,960517,Moderate
4084,SUTBM,Low,Medium term,150267,High,Yes,IRA,71,Experienced,857052,Moderate
4085,NJIFVM,Low,Long term,99802,High,No,401k,54,Experienced,775971,Moderate
4086,WRLOMC,Low,Short term,70264,High,Yes,401k,27,Experienced,891516,High
4087,IVBOXV,Moderate,Short term,134088,Low,No,401k,35,Novice,841284,High
4088,IMJZO,Low,Long term,122247,Low,Yes,401k,28,Experienced,793707,Moderate
4089,RQVMOXJGD,High,Short term,77449,High,No,IRA,37,Novice,644573,Low
4090,DBXGOKYJI,Low,Short term,173256,Low,Yes,Taxable,60,Novice,322547,Moderate
4091,MWDDSV,Moderate,Long term,138458,Low,No,IRA,58,Experienced,917112,High
4092,QQYXU,Moderate,Long term,67570,Low,No,401k,73,Experienced,748810,Low
4093,SRTNJ,Moderate,Long term,106635,High,Yes,IRA,44,Novice,760531,High
4094,LARVKZN,Low,Medium term,189661,Moderate,No,401k,39,Experienced,501794,Low
4095,YLDBPVDFG,High,Medium term,94925,Low,Yes,Taxable,64,Experienced,571793,High
4096,QPVVRMG,Low,Long term,78942,High,No,Taxable,62,Experienced,184881,Low
4097,NICCHK,Low,Medium term,182843,Low,Yes,401k,38,Experienced,344231,Moderate
4098,LRDCQ,High,Medium term,95027,Moderate,No,401k,51,Experienced,174996,Moderate
4099,QTPDOCEIB,Low,Long term,190214,High,No,IRA,41,Experienced,128569,Moderate
4100,QGIOG,High,Medium term,136364,Low,No,Taxable,68,Novice,224465,Moderate
4101,QSOKZZ,Moderate,Long term,135587,High,Yes,Taxable,35,Experienced,572363,High
4102,ZKZSZNRFR,High,Short term,82013,Moderate,Yes,401k,71,Novice,208988,High
4103,ZRDGWY,Low,Medium term,140836,Moderate,Yes,Taxable,49,Novice,449814,Moderate
4104,ZXFQL,Low,Medium term,139999,High,No,401k,31,Experienced,518498,High
4105,FQTJW,High,Short term,198048,Moderate,No,Taxable,42,Novice,134860,High
4106,NOYZSH,Moderate,Short term,121033,Low,No,401k,66,Experienced,460161,Low
4107,DHXGAH,Moderate,Long term,94329,High,No,IRA,52,Novice,992045,Moderate
4108,CMVQNL,Moderate,Medium term,77145,Moderate,No,IRA,57,Experienced,265939,Low
4109,TWTQMEQY,Low,Long term,167074,Moderate,Yes,IRA,34,Experienced,630684,Low
4110,EAEFPYNI,Moderate,Short term,197004,Low,No,IRA,65,Experienced,355713,Moderate
4111,YZPAJHA,Moderate,Short term,77108,High,No,IRA,32,Novice,961487,Moderate
4112,LAQJMC,Low,Long term,101767,High,No,401k,64,Novice,167005,High
4113,OQDSACSE,Moderate,Short term,85531,Moderate,No,Taxable,67,Experienced,410329,Low
4114,MXNGXEK,Low,Short term,53614,High,Yes,IRA,38,Novice,797196,High
4115,PKJEE,Moderate,Long term,162014,Moderate,Yes,401k,65,Experienced,410560,Low
4116,GFUMEUFHK,High,Long term,72740,Moderate,No,Taxable,29,Novice,766733,Moderate
4117,KVWYA,Low,Short term,64899,Moderate,No,Taxable,65,Novice,877476,Moderate
4118,UQHJNEW,Moderate,Long term,164206,Low,No,IRA,31,Experienced,369813,High
4119,BZVGM,Moderate,Short term,127228,High,Yes,IRA,26,Novice,142963,Low
4120,JKVJHQXP,Low,Long term,110822,High,Yes,401k,46,Novice,400377,High
4121,GHOQQ,High,Medium term,87848,Moderate,Yes,Taxable,31,Experienced,491720,High
4122,HVUFVHG,Low,Long term,127959,High,Yes,IRA,69,Experienced,613894,High
4123,OBECUPINQ,High,Medium term,86851,Low,No,IRA,32,Novice,360874,Moderate
4124,AVDLVY,High,Long term,142700,High,Yes,401k,74,Novice,553599,High
4125,ONKVR,Moderate,Medium term,162003,Low,No,Taxable,48,Experienced,111684,High
4126,LPXINFU,Moderate,Medium term,129003,Low,No,Taxable,35,Novice,426487,Moderate
4127,RTTUH,Moderate,Medium term,93804,High,No,401k,70,Experienced,546134,Moderate
4128,SMMPDROY,Moderate,Long term,66351,High,No,Taxable,74,Experienced,397234,High
4129,DXUMUEXX,Moderate,Short term,131967,High,Yes,401k,47,Novice,324981,Low
4130,RXEHVZZI,Moderate,Medium term,149195,High,No,401k,49,Experienced,957898,Moderate
4131,BKVKYPGSX,High,Medium term,111953,Low,No,IRA,61,Experienced,114064,Low
4132,GWPKWQ,Low,Short term,143866,Low,Yes,Taxable,31,Novice,543208,High
4133,YWHSXV,Low,Long term,98008,High,No,401k,62,Experienced,829804,Moderate
4134,AOMDEB,Low,Long term,160203,Moderate,No,IRA,72,Novice,227648,Moderate
4135,RAHNRH,High,Medium term,93898,Moderate,Yes,401k,57,Novice,313364,Moderate
4136,UZSCOODT,Low,Medium term,175142,High,No,IRA,62,Novice,701026,Low
4137,ZGCRZO,Low,Long term,133956,Low,No,IRA,73,Novice,264872,Low
4138,XTHZEFQBF,Low,Long term,117935,Moderate,Yes,IRA,38,Novice,643028,Low
4139,VSTZR,High,Medium term,186371,Moderate,Yes,IRA,62,Novice,404902,High
4140,NHKHXKS,Low,Long term,130674,Moderate,No,IRA,70,Novice,298518,High
4141,BZTIUYOLL,Low,Short term,116373,Low,No,401k,39,Novice,828555,Moderate
4142,UKPMNTTG,High,Short term,195534,Low,Yes,Taxable,66,Experienced,483249,Moderate
4143,PGGXALELL,Low,Medium term,71943,Low,No,IRA,73,Novice,458441,Moderate
4144,CCDYQB,Moderate,Long term,76577,Moderate,Yes,401k,68,Experienced,981421,High
4145,GQYUSJRGB,Moderate,Medium term,180991,High,Yes,Taxable,52,Novice,955640,Low
4146,GDOSHRD,Moderate,Medium term,187997,Low,No,401k,55,Experienced,920906,High
4147,IBLRK,Low,Medium term,69919,Low,Yes,Taxable,59,Novice,752122,Moderate
4148,GFYFXO,High,Medium term,134969,High,Yes,401k,36,Experienced,765632,Moderate
4149,MFXPLRE,Moderate,Long term,111786,High,No,IRA,57,Experienced,224756,High
4150,LJZWG,Low,Medium term,76786,Moderate,Yes,401k,64,Experienced,944718,Moderate
4151,KEFEXLVWN,High,Short term,193276,Low,No,401k,54,Experienced,359021,Moderate
4152,BNEFZWDA,Moderate,Short term,82258,High,No,IRA,63,Experienced,979433,High
4153,JGSRFZNW,Moderate,Long term,129049,Moderate,No,Taxable,62,Novice,236179,High
4154,RHYGQPQ,Low,Long term,67268,High,Yes,401k,44,Experienced,858157,High
4155,SYHKXG,Low,Long term,125701,Moderate,Yes,Taxable,55,Novice,597365,Low
4156,ZTJRSUGAQ,Low,Medium term,91711,Moderate,No,401k,64,Novice,483704,High
4157,ZFALUB,Low,Short term,55946,High,Yes,IRA,68,Novice,532245,High
4158,MJDVXOU,High,Short term,98386,Moderate,Yes,Taxable,51,Experienced,163066,High
4159,RQDDJ,Low,Short term,109713,Moderate,Yes,401k,58,Experienced,276324,Low
4160,XQPPZUTN,Low,Medium term,184357,High,Yes,Taxable,52,Novice,727317,Moderate
4161,HHRIOI,Low,Medium term,145426,Moderate,No,401k,53,Experienced,365751,Low
4162,WEKALE,Moderate,Long term,54188,High,Yes,401k,26,Experienced,199926,High
4163,TOKXRH,High,Short term,57846,Moderate,No,Taxable,25,Experienced,749073,Low
4164,KAHBG,High,Medium term,131270,Moderate,No,401k,68,Experienced,918484,High
4165,BCAQOIS,Low,Medium term,174996,Low,Yes,401k,25,Experienced,189893,Low
4166,XEGFRX,Moderate,Medium term,87312,Moderate,Yes,401k,62,Novice,724415,High
4167,WZPPRQ,Low,Short term,111114,Low,Yes,Taxable,43,Novice,273907,Low
4168,PPQRMU,Low,Medium term,118410,High,No,IRA,32,Novice,572653,Moderate
4169,UQKFLKH,Low,Medium term,126183,Low,Yes,IRA,68,Novice,664962,Moderate
4170,RDISQOKQM,Low,Long term,108140,High,Yes,401k,70,Experienced,368550,High
4171,EJRBZ,Low,Medium term,57572,High,No,401k,32,Experienced,284395,Moderate
4172,SROCJSG,Low,Long term,126382,High,Yes,IRA,52,Experienced,408382,High
4173,MRPJE,Low,Medium term,157629,High,Yes,Taxable,48,Experienced,585601,High
4174,YJBVPAC,Low,Short term,152466,Low,No,401k,50,Novice,636433,Low
4175,BYWHWBXLZ,High,Long term,106623,Moderate,No,IRA,59,Experienced,670612,High
4176,OYGVN,Low,Long term,175904,Moderate,Yes,401k,38,Experienced,847048,High
4177,ZEIMBB,Low,Short term,194890,Moderate,Yes,Taxable,66,Novice,453927,Moderate
4178,ELJFPOI,Moderate,Long term,80696,Low,Yes,401k,35,Experienced,950495,High
4179,MRCPRUZD,Low,Long term,85289,High,Yes,IRA,42,Novice,768532,Moderate
4180,JKINTZ,Moderate,Medium term,199870,High,Yes,IRA,43,Novice,603428,Low
4181,TYZOXG,Low,Medium term,124551,High,No,Taxable,35,Novice,236047,Low
4182,ALBURAV,Moderate,Long term,86189,High,Yes,Taxable,48,Experienced,366247,Moderate
4183,ZEKND,Moderate,Short term,53728,Low,No,IRA,38,Experienced,907632,Moderate
4184,MSAPLYH,Low,Short term,143768,Moderate,No,IRA,56,Experienced,678093,High
4185,SNETLJ,Low,Long term,62685,High,No,Taxable,50,Novice,371916,Moderate
4186,FOLGEBSYE,High,Short term,78255,High,Yes,Taxable,33,Experienced,756260,Low
4187,ZEMFVC,High,Medium term,78941,Moderate,No,Taxable,40,Experienced,799285,Moderate
4188,RGAMMHEEN,Low,Short term,63394,Moderate,Yes,401k,72,Novice,455789,Low
4189,CKJLYAB,Moderate,Medium term,173628,Moderate,Yes,IRA,26,Novice,364030,Moderate
4190,SIYUWAKDV,Low,Long term,156610,Moderate,Yes,401k,36,Experienced,613001,High
4191,RHPHYVYSR,High,Long term,176811,Moderate,Yes,IRA,69,Novice,703187,High
4192,EFVARG,Moderate,Medium term,196423,Low,Yes,Taxable,31,Experienced,340593,Low
4193,JCBQKP,Moderate,Long term,116262,Moderate,No,401k,28,Novice,997733,High
4194,RTZWX,High,Medium term,85149,Low,Yes,Taxable,58,Experienced,502688,High
4195,VEHUGGJF,Moderate,Short term,138895,High,No,401k,40,Experienced,521080,Moderate
4196,RERBWQKLC,High,Short term,166248,Moderate,No,401k,66,Experienced,322722,High
4197,KRMTOYEJ,High,Short term,93263,Low,Yes,Taxable,66,Novice,146139,Low
4198,CUETORFA,Moderate,Medium term,60749,High,Yes,IRA,52,Novice,643842,High
4199,RNOKGJVLJ,Low,Medium term,130924,Low,No,Taxable,54,Experienced,534739,High
4200,MAUZC,High,Short term,180452,Moderate,No,401k,68,Novice,659091,Moderate
4201,SSMWSQXVY,Moderate,Short term,132370,Moderate,Yes,401k,48,Experienced,573009,Low
4202,WQNBSEVQZ,Low,Short term,82382,Low,No,401k,27,Novice,204224,Moderate
4203,CGHWPMYW,Moderate,Medium term,79710,Moderate,Yes,401k,73,Experienced,209736,Low
4204,MHBHJ,High,Medium term,187984,Low,Yes,Taxable,39,Novice,437516,Moderate
4205,TEDPL,High,Short term,198300,Low,No,Taxable,68,Experienced,879575,High
4206,BOKEUXXP,Moderate,Long term,197948,High,Yes,Taxable,64,Novice,225922,Low
4207,PXKLHIW,High,Medium term,197105,High,No,Taxable,34,Novice,661485,Low
4208,VJXSSQG,Low,Long term,119976,High,Yes,Taxable,56,Novice,721499,Low
4209,UYAJXGI,High,Short term,179741,Moderate,Yes,401k,66,Novice,488463,High
4210,QGSBNUM,High,Medium term,136275,High,No,401k,46,Novice,190241,High
4211,YAISG,High,Long term,168293,High,Yes,401k,59,Experienced,291599,High
4212,CMFIWYZ,Moderate,Short term,83309,Low,No,Taxable,52,Experienced,288540,Low
4213,IMHDXZSO,Low,Long term,165568,Low,Yes,Taxable,68,Experienced,623942,High
4214,BWHODX,Low,Medium term,103996,Moderate,No,401k,74,Novice,495320,Low
4215,DCTBXBPXK,Moderate,Medium term,95435,High,No,IRA,51,Experienced,647903,Low
4216,MUZOX,Moderate,Medium term,186139,Moderate,Yes,401k,31,Experienced,743953,Low
4217,OPOFJPM,Low,Medium term,108640,Moderate,No,401k,61,Experienced,438236,Moderate
4218,ULYKOW,High,Short term,132802,Low,Yes,401k,27,Novice,337409,Low
4219,BXFXWR,Low,Long term,168796,High,Yes,Taxable,33,Novice,845765,Moderate
4220,JWFKD,Low,Short term,125482,High,Yes,IRA,66,Novice,448972,Low
4221,AZQYZI,Moderate,Long term,106968,Moderate,No,Taxable,55,Experienced,692872,Low
4222,GJRDPIOI,Low,Short term,54292,High,Yes,401k,74,Novice,262262,High
4223,KUXZR,Moderate,Short term,173833,Low,No,Taxable,32,Experienced,843503,High
4224,ZAIUB,Moderate,Medium term,52648,High,Yes,Taxable,67,Novice,896712,High
4225,ZMQPG,Moderate,Short term,104811,High,Yes,Taxable,41,Novice,125351,High
4226,NYQJIGSZ,High,Long term,123257,Low,No,IRA,54,Novice,839254,Moderate
4227,SIGUEA,High,Medium term,87272,Low,Yes,Taxable,32,Novice,184981,Moderate
4228,YEKTSTSN,High,Medium term,133865,Low,Yes,IRA,36,Experienced,225329,Moderate
4229,SZAHX,High,Long term,137649,Moderate,Yes,IRA,37,Novice,711838,Moderate
4230,XRPNXBA,Moderate,Medium term,150113,Moderate,No,Taxable,26,Experienced,225264,High
4231,CIUNIRLB,Low,Short term,115864,Low,Yes,IRA,54,Novice,988173,Moderate
4232,FFFSTZ,Low,Long term,132273,Moderate,Yes,IRA,57,Novice,739723,High
4233,JOWYI,High,Short term,98882,Low,No,Taxable,29,Novice,154647,Low
4234,CUUFDMKLB,High,Long term,111906,Low,Yes,401k,37,Experienced,526907,Low
4235,CAPRGZ,Moderate,Short term,73792,Low,No,401k,30,Experienced,345048,Low
4236,VOCEJUOUV,Moderate,Medium term,141295,Moderate,Yes,Taxable,57,Novice,538480,High
4237,YBQVVII,Low,Short term,106488,Low,Yes,401k,45,Experienced,715357,Low
4238,GJMJD,Moderate,Short term,167249,High,No,Taxable,53,Experienced,743127,Moderate
4239,SVSJR,High,Long term,140083,Low,No,401k,44,Novice,880250,Moderate
4240,RPPDU,Moderate,Long term,90609,Low,Yes,Taxable,33,Experienced,608755,Moderate
4241,PSYNGEVK,High,Long term,93626,Low,Yes,401k,27,Novice,131980,Low
4242,WXTIH,Moderate,Medium term,153711,High,No,IRA,42,Experienced,463989,Low
4243,UEAZIORM,Low,Long term,75894,Moderate,No,401k,57,Experienced,683922,High
4244,EAOTGTSP,Moderate,Long term,58260,High,No,Taxable,66,Experienced,240736,Moderate
4245,IPZZG,High,Short term,127932,Low,No,401k,58,Experienced,441342,Low
4246,TUNJRAID,High,Short term,98524,High,No,401k,35,Novice,396153,Moderate
4247,TYBUMKAP,High,Short term,82211,High,Yes,Taxable,29,Novice,125655,High
4248,LHZYVENQ,High,Medium term,105953,Low,No,401k,68,Novice,105561,Moderate
4249,SXMCKATX,Low,Long term,87253,Moderate,Yes,IRA,39,Novice,296770,Low
4250,KLVPJPE,Moderate,Medium term,132720,Low,No,IRA,53,Novice,995246,Moderate
4251,JEYFA,Moderate,Long term,57631,Low,Yes,Taxable,39,Experienced,853061,High
4252,BVYJQ,Moderate,Long term,159317,Moderate,No,Taxable,66,Novice,860398,High
4253,PXWIVV,Low,Short term,57118,Low,Yes,Taxable,34,Experienced,184122,High
4254,GRHBSFZO,High,Short term,77022,Moderate,Yes,401k,41,Novice,907673,Low
4255,FCGIBKR,High,Medium term,87098,Low,Yes,401k,64,Novice,838951,High
4256,NFMMXVO,High,Medium term,168684,Moderate,No,IRA,61,Experienced,369757,Moderate
4257,PKDVPALG,High,Short term,104871,High,Yes,Taxable,67,Novice,915973,Low
4258,PCSQV,Low,Long term,193083,Low,Yes,IRA,63,Novice,383817,Low
