CompanyID,Company,Size,Profit,Industry
96947,LUMFQCJTM,450,59,Finance
96948,VUETYI,426,38,Health
96949,EAXHNOC,392,44,Health
96950,GPROTSKH,185,59,Health
96951,STQUE,445,43,Finance
96952,AHNBTGCFB,397,57,Tech
96953,OIHWDK,131,73,Tech
96954,WRGGBHR,341,12,Health
96955,TWUOOKFKJ,326,76,Tech
96956,ZMCDXG,311,66,Tech
96957,LNSPI,354,73,Finance
96958,ZJDPCP,374,12,Tech
96959,BABOFYNR,73,22,Finance
96960,NYUUEE,125,93,Finance
96961,IZZDOOKJC,473,54,Finance
96962,QUSTS,490,65,Tech
96963,FNZGBG,380,86,Health
96964,PTJQTR,150,81,Tech
96965,VSWLHKTY,245,33,Tech
96966,MOFSHNV,368,88,Tech
96967,QLVSSHOVE,214,13,Health
96968,BMTSX,441,99,Health
96969,EOKBH,113,34,Tech
96970,PDFZWRD,120,44,Finance
96971,ZAMDYWCS,224,81,Finance
96972,AULNW,359,34,Finance
96973,SUGQIRZGP,74,83,Health
96974,JFETJAVCM,181,37,Tech
96975,YKQICH,343,74,Health
96976,BAILEMVRC,457,54,Health
96977,CBHBLK,333,56,Tech
96978,BOBCFFKHR,137,92,Health
96979,VUHWPII,91,71,Health
96980,QTWARTK,198,27,Tech
96981,NLUYN,492,95,Finance
96982,SVNGLS,495,65,Finance
96983,IVTNSRV,477,18,Tech
96984,ZFGVT,136,47,Tech
96985,MEKSJH,339,12,Finance
96986,VNCQJRE,473,96,Tech
96987,GUGVYWI,474,46,Finance
96988,MHRBUQBVX,260,96,Tech
96989,JAOWWEOY,206,34,Health
96990,FZBUCAEJ,381,10,Finance
96991,MSVEQLSCI,338,57,Health
96992,QAOSUH,149,50,Finance
96993,XGGDYMCO,485,21,Tech
96994,HQZTQDK,355,78,Tech
96995,ACMAK,447,13,Finance
96996,HSAZZDS,187,82,Health
96997,VZSQYA,118,94,Tech
96998,KAONOK,108,62,Health
96999,AHJGSVL,406,99,Tech
97000,AGGAUSQ,303,53,Health
97001,KEFTQEUM,182,77,Finance
97002,TSKIO,129,83,Health
97003,GJAAKZWB,181,82,Health
97004,ORMTEUZX,200,33,Tech
97005,AQHLFNUFH,124,58,Health
97006,YVPLQCDT,275,95,Finance
97007,AHOCKPBLX,205,31,Finance
97008,PCSDG,366,17,Tech
97009,YMAUCTISV,486,43,Tech
97010,ELDANK,464,73,Finance
97011,ZXROCUBKR,267,91,Tech
97012,EMKVFRLUI,492,98,Tech
97013,XTGOI,448,56,Finance
97014,ACKFKTK,305,76,Health
97015,KJGUZ,89,95,Health
97016,KPGBMSWRJ,338,48,Health
97017,FAFTMHAD,281,29,Tech
97018,IKXGMCT,343,64,Finance
97019,IUNAT,469,55,Health
97020,XTKTGBGZU,246,82,Health
97021,EDKIW,68,52,Health
97022,KNVFIV,343,51,Tech
97023,KTZWJ,270,27,Finance
97024,YEDYOPAKV,422,84,Finance
97025,VTFAMX,54,48,Tech
97026,EBYYU,318,10,Health
97027,WMVNTSOGS,84,80,Tech
97028,RUBCWW,296,12,Finance
97029,SOTCY,498,85,Finance
97030,EEOLUEOPD,216,43,Tech
97031,ARUMDWQ,314,80,Tech
97032,IJQAWVDZV,460,31,Tech
97033,TTDATJZ,494,39,Tech
97034,UOYOMYSM,137,63,Finance
97035,WPJIIAKK,67,40,Finance
97036,TZMZLV,283,49,Tech
97037,OCBQSQWM,400,53,Finance
97038,XPJVCQP,253,25,Tech
97039,ZTBUCBSET,176,90,Health
97040,DLLHZY,398,39,Finance
97041,HBEGAPM,343,43,Health
97042,FPHUNYF,224,87,Finance
97043,FZLXBSMM,296,54,Finance
97044,ZZHBK,410,73,Health
97045,EDZHDGLR,321,63,Finance
97046,VBUQKQH,55,37,Health
97047,XMPWVGLDG,326,96,Health
97048,DJWNKVD,204,20,Health
97049,EVYQGQO,140,36,Health
97050,RTQPQXC,483,42,Finance
97051,ZATHFIV,107,16,Finance
97052,LZQIN,190,32,Finance
97053,GQJJZ,295,79,Finance
97054,XFBYMZCRP,298,79,Health
97055,VNNOW,296,78,Tech
97056,TDQYJYYPH,345,94,Finance
97057,RSBCPBIOU,311,65,Health
97058,IYAQXAN,461,30,Tech
97059,YZMLYZ,94,94,Finance
97060,BOLTZYMOV,178,41,Finance
97061,OODUOJDP,115,16,Finance
97062,DQOXGU,259,74,Finance
97063,JIDAD,123,69,Health
97064,HQDZLTR,466,42,Finance
97065,VMCIZNA,115,40,Finance
97066,DSTJKX,364,97,Tech
97067,MTTQKXMY,499,77,Health
97068,EWUXSQGY,188,28,Health
97069,OVSJIK,321,81,Finance
97070,FJQDXTBKJ,95,36,Health
97071,CJUCYC,197,80,Finance
97072,KYXDTCHLT,268,49,Tech
97073,SYFBUE,225,45,Finance
97074,DHUUDC,346,53,Finance
97075,YDPJU,140,57,Tech
97076,VTCHXVTG,383,41,Finance
97077,KSIAWKKF,278,35,Finance
97078,DMNQYM,67,24,Finance
97079,SJPSZPVZX,461,26,Finance
97080,GQQCEAF,462,17,Finance
97081,YGGCFZ,138,80,Health
97082,JFSMHFRP,354,82,Health
97083,MUOYFNPO,460,29,Tech
97084,XETUAZUET,366,81,Tech
97085,GYQOF,118,66,Finance
97086,IZGJUP,150,24,Finance
97087,TUVFBUSIE,268,36,Tech
97088,UNRGDM,193,28,Tech
97089,GABJDE,81,92,Tech
97090,OXSSTIYZ,174,23,Tech
97091,DPUFGRMUV,438,45,Tech
97092,LLDPLJAEG,463,39,Health
97093,HDQORSLVU,430,24,Health
97094,GJITPTMBH,369,22,Finance
97095,YVDIHZ,82,34,Tech
97096,NTVCPHNX,221,91,Finance
97097,QXVGOYFB,401,62,Health
97098,LZLVQJULX,418,58,Tech
97099,REWGILKFW,387,53,Finance
97100,QSNLOLDKE,486,75,Finance
97101,APICKACB,231,12,Health
97102,DQHVRVQLP,70,14,Tech
97103,JTULFM,441,49,Finance
97104,VMNFWD,133,12,Health
97105,PBEHTJ,70,63,Tech
97106,LKCCJWAR,138,82,Finance
97107,IIEDRKRC,498,97,Health
97108,GEYRR,179,43,Finance
97109,GMHER,81,91,Tech
97110,PWOKFNDWL,311,81,Tech
97111,JSKTOVR,195,44,Tech
97112,EIXON,434,73,Tech
97113,UCTYXZ,398,38,Finance
97114,RTAJN,212,69,Tech
97115,AFQKDALF,111,76,Tech
97116,RRNECEM,158,37,Finance
97117,SBIPTC,75,43,Finance
97118,TAVIUP,67,77,Finance
97119,DHSZGJCVK,380,81,Health
97120,TUCCXTHPN,177,33,Tech
97121,LKSELBFVI,343,96,Health
97122,RPJFHT,461,80,Finance
97123,OEHBLCEB,178,75,Tech
97124,SYERFGA,185,69,Health
97125,NTOBJA,59,17,Finance
97126,TBDHF,112,62,Tech
97127,PEENEBNRV,50,51,Finance
97128,YEFGYCLFZ,223,50,Tech
97129,KLJMRWL,229,87,Tech
97130,OGOSKHMJ,496,56,Tech
97131,WCKRAOA,165,29,Health
97132,RWLFMNVMC,407,53,Finance
97133,GVNTO,435,85,Health
97134,NPRBEKDL,396,11,Tech
97135,NVSLY,78,58,Tech
97136,EZTVAOA,341,37,Tech
97137,GBAKE,498,20,Health
97138,EFEURVGX,487,15,Health
97139,XSVETC,369,97,Finance
97140,EFJVK,456,99,Tech
97141,NFEIQPIST,488,51,Tech
97142,VIMXAW,456,99,Finance
97143,BWLBEFMPV,451,93,Finance
97144,ICEWAZLRM,268,32,Finance
97145,UNSVYDFFD,68,45,Finance
97146,OVLZHRA,422,83,Health
97147,SPATSOX,159,48,Tech
97148,SQUCKGJWO,253,46,Tech
97149,ESLHP,448,77,Tech
97150,HYGYPQC,490,73,Finance
97151,TOVLBA,344,54,Health
97152,QGFCVUI,493,34,Health
97153,SLZSOH,326,97,Tech
97154,XVGCMSMLS,234,85,Health
97155,YQAMEM,314,22,Finance
97156,ILBELWB,330,68,Health
97157,GGEQLKQNB,360,84,Tech
97158,WAIHL,465,76,Finance
97159,QXPWOIJW,50,42,Finance
97160,TPSKQXEQO,440,75,Finance
97161,LPGANCCU,382,11,Health
97162,SXDZIAM,277,22,Tech
97163,XWEBAD,444,39,Health
97164,PBVWBWU,367,32,Finance
97165,SSTPKQ,384,93,Tech
97166,SRNIEOAEO,96,64,Health
97167,HYJQJWQ,391,10,Health
97168,ESGVPSSW,283,11,Health
97169,NZEYQR,73,93,Tech
97170,GDLCY,105,78,Health
97171,USBSIT,411,49,Health
97172,ZNEFLHBA,186,92,Tech
97173,HCQTGRHB,291,64,Finance
97174,SMALNZ,124,81,Tech
97175,HKNZLR,55,90,Tech
97176,AABJGHZBL,264,77,Finance
97177,DVCSPXIVP,462,19,Finance
97178,JIQQRFS,168,12,Health
97179,YEHSKNYHZ,183,59,Finance
97180,IHBAMOCJK,384,90,Health
97181,BDQXLWZV,233,44,Tech
97182,LZNTK,243,51,Tech
97183,CQUSV,135,75,Tech
97184,RZHDUF,428,68,Tech
97185,OFQIG,68,37,Health
97186,LHGGFFBJ,353,57,Finance
97187,QQENG,337,22,Health
97188,JZEDD,298,45,Tech
97189,BMJMV,273,87,Tech
97190,DHSQD,172,96,Health
97191,UTUXKJFXX,232,42,Tech
97192,QMFXPMGGS,65,69,Tech
97193,IQARPXCW,222,26,Tech
97194,HJTVBSC,53,75,Tech
97195,PDCLTSLX,318,46,Finance
97196,VKPUQMW,242,86,Finance
97197,QGROHC,101,52,Tech
97198,AGOYDWYE,181,62,Health
97199,YZTTFY,193,11,Tech
97200,SBYZFUBUH,380,12,Health
97201,YJHKDWT,185,26,Tech
97202,PQRJLS,117,65,Tech
97203,PYNKYTZ,103,64,Health
97204,NDSPFTEMN,493,61,Health
97205,KAYUL,112,65,Tech
97206,KPQMFCFOJ,377,27,Tech
97207,ZFVZMW,155,87,Finance
97208,YTXUSN,260,80,Finance
97209,CCQUH,128,76,Health
97210,MXARDIEC,479,19,Tech
97211,WINQTE,346,76,Finance
97212,SLMEQMOT,349,47,Finance
97213,QAQQM,108,71,Finance
97214,AODZPJA,112,60,Finance
97215,PWOUZUR,324,26,Finance
97216,RYHIA,196,10,Finance
97217,UKKXK,121,14,Health
97218,YZWWVE,100,19,Tech
97219,DIJAM,246,82,Health
97220,GWYAKVUXY,91,11,Tech
97221,DRLDZYMFN,65,66,Tech
97222,BUUIENLHE,405,99,Finance
97223,BIZUCMHW,244,49,Health
97224,VGRHTVH,477,29,Health
97225,IHHALGWXP,465,71,Tech
97226,NEBZYESV,256,41,Finance
97227,ZEJJK,116,84,Finance
97228,GPZXBXMM,294,70,Finance
97229,ZIEGNNS,374,76,Finance
97230,EJIYQ,53,37,Finance
97231,BVWCKAHCM,394,76,Finance
97232,XGLZIR,454,44,Health
97233,HBZQHRIV,391,26,Finance
97234,CRWGAQWC,317,76,Health
97235,YIHABW,433,47,Finance
97236,VBUUTAZ,413,67,Health
97237,EKXODUXRH,349,65,Tech
97238,WVEQF,218,45,Tech
97239,TYOTI,74,43,Health
97240,VBZCJCH,107,75,Health
97241,VHOKQHI,82,14,Finance
97242,AGJDEUMS,290,50,Health
97243,TBXJCX,177,86,Tech
97244,ANEMYR,468,95,Health
97245,BXCGLHYL,84,32,Health
97246,BSKPUM,339,22,Tech
97247,ZFLLSGRIE,448,28,Tech
97248,TLSXA,167,61,Tech
97249,NQQTLAAQQ,105,61,Finance
97250,EYFCMZREV,481,34,Finance
97251,CRUDW,334,35,Finance
97252,CZKQPAGQ,286,24,Tech
97253,LBJICU,268,73,Health
97254,POIGNEXC,464,10,Health
97255,QTZAEXQS,314,20,Finance
97256,TAPFPVNC,113,30,Tech
97257,BYFFRDYJI,263,87,Tech
97258,BXPORVCFU,84,64,Finance
97259,EROBCG,111,88,Tech
97260,BAPRMCHA,282,94,Tech
97261,PNZJEF,121,91,Finance
97262,BCNFDEK,361,93,Tech
97263,BJWERVUN,72,92,Tech
97264,XEESC,418,50,Tech
97265,QYKZLEX,106,51,Finance
97266,CZCPMC,295,34,Tech
97267,YQVMSX,51,14,Tech
97268,XNZXQKA,378,92,Health
97269,LQTQK,59,55,Tech
97270,EGHJDA,368,37,Health
97271,UJHUAE,389,84,Finance
97272,OMALX,300,19,Health
97273,ZLCQYY,457,14,Tech
97274,NFCNT,470,43,Finance
97275,YKPTW,336,59,Health
97276,NNMUZBL,415,98,Health
97277,TLLXIFQT,76,67,Finance
97278,XIOOUMRTP,369,19,Health
97279,WZNUICYYU,385,72,Health
97280,NHYGWUZ,379,69,Health
97281,OLTKGZHR,168,30,Tech
97282,VUUAM,54,83,Finance
97283,MGCIEANHO,216,35,Tech
97284,HUSGE,252,15,Health
97285,JETFPB,447,82,Health
97286,UDDRMTIOC,332,80,Tech
97287,WYJIGEX,58,83,Tech
97288,TRECIES,59,78,Tech
97289,VCJVMXHA,416,73,Finance
97290,ETCVBL,181,28,Health
97291,HDGIULSBZ,295,20,Tech
97292,YOUPLHU,436,86,Finance
97293,GIWVO,117,71,Finance
97294,YMOEQC,430,64,Finance
97295,RPCBLWYW,215,14,Finance
97296,SCKAVEHH,272,64,Health
97297,WBBAVTK,352,63,Health
97298,OLDAQ,175,52,Health
97299,OUMDHJZ,57,31,Health
97300,TKHUVZEF,156,92,Tech
97301,JVUZBO,464,64,Tech
97302,MHLOJCP,362,44,Tech
97303,LHCCVW,419,14,Tech
97304,JNFDXEGC,50,67,Tech
97305,DMNGTPUR,494,13,Finance
97306,FAKCWUV,361,52,Health
97307,RTXXYLBQW,74,74,Tech
97308,PHLOD,249,79,Health
97309,RINTBE,102,80,Tech
97310,FKWMIFTBB,336,52,Finance
97311,BCTZGAZ,120,58,Health
97312,RKVUU,92,71,Finance
97313,FBXEPSRO,177,98,Health
97314,WZMWDLOQE,138,81,Finance
97315,IZXAN,422,72,Health
97316,QXGGAXDCP,248,23,Finance
97317,APGOSMI,141,23,Health
97318,UBNCXG,490,28,Tech
97319,JQRCWNUYE,356,88,Tech
97320,PNLUXAS,56,70,Tech
97321,JOBTGRTYG,180,89,Health
97322,IYJKP,351,19,Finance
97323,SCFKIAOB,122,70,Health
97324,XIFPQ,370,10,Finance
97325,YGLXX,111,37,Finance
97326,NEUHZRSF,327,29,Health
97327,KFVELZRCB,153,98,Tech
97328,JDWCAY,482,11,Tech
97329,TONFDADE,446,91,Health
97330,DIZACSNI,68,24,Finance
97331,NUUJAY,481,82,Health
97332,WHFCM,301,50,Health
97333,OHAJYJQC,342,78,Tech
97334,KAGQUNYOB,182,87,Finance
97335,CMEULD,241,54,Health
97336,ANEAY,149,80,Health
97337,UUBSQO,57,17,Finance
97338,RZJIQDVW,387,33,Finance
97339,YWWTWW,107,77,Finance
97340,PXRIEB,389,42,Health
97341,UGAKLSLZW,191,78,Tech
97342,OEUOGDWM,462,18,Health
97343,JWBAXLGD,336,34,Health
97344,DQLCVFY,232,21,Finance
97345,FPODQRM,315,63,Tech
97346,BMQNJTREE,110,47,Finance
97347,EUBTSMSAA,172,70,Tech
97348,BWDHNDL,110,70,Finance
97349,XMITZNR,458,68,Health
97350,KZNTIHSVO,445,67,Finance
97351,FBWZGXYV,76,20,Health
97352,CVULPATQ,191,44,Health
97353,WEGLREH,238,74,Tech
97354,RHAFC,205,77,Tech
97355,SWOGWH,438,39,Finance
97356,BOFOFHCBD,68,84,Finance
97357,HFZDTJ,119,88,Finance
97358,UKTTXL,175,95,Finance
97359,ZCZXN,171,29,Finance
97360,IALOMXPN,164,53,Health
97361,QXGRXDXRX,291,44,Health
97362,SRDSHQOD,246,25,Tech
97363,YHULDP,135,23,Health
97364,AYELJTSL,151,28,Tech
97365,DYZGXGXO,88,40,Health
97366,OFPCB,92,33,Health
97367,HHQWK,301,70,Health
97368,ODTAQ,282,96,Health
97369,KBHHDXW,146,85,Health
97370,PSZIVUC,191,67,Health
97371,TONGQWTC,303,43,Tech
97372,XEPBDKMED,144,79,Health
97373,DTDDKPY,142,44,Tech
97374,ZHZKSRWT,463,86,Tech
97375,KZLTRUFFP,311,96,Health
97376,DYBQS,455,39,Health
97377,AUNZMRO,72,38,Health
97378,KNOAZP,197,66,Tech
97379,XZMVPNF,340,79,Health
97380,SHHVR,411,60,Finance
97381,QVIOF,242,35,Finance
97382,EHDXXTK,279,22,Finance
97383,MAIMKSEF,482,95,Health
97384,BXLQDKA,130,97,Tech
97385,HHSBZD,183,21,Tech
97386,XHMEBSRG,85,59,Health
97387,TVOFYGKRJ,120,61,Tech
97388,FCBXWTQWG,109,27,Finance
97389,WUOPL,102,29,Health
97390,IFGBYV,50,41,Tech
97391,VQRLFLFJ,331,79,Health
97392,NBIZYLJ,227,43,Finance
97393,UIPEIQLX,211,33,Finance
97394,GYJUWGNUA,61,13,Health
97395,HPTYKNLM,458,23,Health
97396,LFNRHQK,248,89,Tech
97397,THNOGJUI,153,26,Finance
97398,RDQOBHWLD,329,33,Finance
97399,ECHCBDD,87,70,Finance
97400,NTDSYMM,449,15,Finance
97401,LRKGA,308,13,Health
97402,QMOVYD,160,16,Tech
97403,AIJUVPQ,482,43,Finance
97404,PRQQIFVM,162,20,Tech
97405,DHKXXNSE,332,93,Finance
97406,DUYTRRA,162,61,Finance
97407,PALKXJB,478,63,Finance
97408,OGQBTJ,461,86,Health
97409,BLHBTULG,181,78,Finance
97410,ZJLKBE,409,85,Finance
97411,TTZDX,408,72,Tech
97412,DVEYRXOKT,373,67,Tech
97413,ELZPSQ,231,43,Health
97414,XCGFLJOCG,95,88,Health
97415,ECZXFO,361,56,Health
97416,XEFPBYGSP,437,66,Finance
97417,KPAXFIK,473,35,Tech
97418,TNGSJHD,475,83,Finance
97419,SULLE,439,99,Finance
97420,GHQBPZA,103,81,Health
97421,DVUWEACTB,56,33,Tech
97422,PFKJLJH,329,52,Tech
97423,DAHKLTHQ,182,41,Finance
97424,WHLYFD,211,46,Health
97425,KFKWYA,459,92,Health
97426,PVTLQSYP,275,12,Tech
97427,LAKVYRKVE,57,77,Health
97428,GDUXDZLO,342,28,Finance
97429,TCCLOZ,307,83,Finance
97430,ZDCMDX,201,30,Finance
97431,NJLUAU,381,25,Tech
97432,DJYXMFUG,207,19,Health
97433,BGWHZ,443,58,Health
97434,YFWFSF,496,37,Finance
97435,VODBQL,492,45,Finance
97436,LQPYJLLX,253,47,Tech
97437,VVCCRJC,236,97,Health
97438,BSCJII,93,28,Tech
97439,KAEXL,98,87,Health
97440,VSFVSKSX,493,87,Health
97441,EJXFVWUD,199,53,Health
97442,NKXDHEQIZ,218,25,Health
97443,ASMIC,398,31,Tech
97444,IUTDSHNKP,242,73,Finance
97445,NWKLXNE,51,73,Tech
97446,CUWBJLA,157,10,Health
97447,YWDLQNR,365,57,Finance
97448,QGMYEIAR,325,39,Tech
97449,PVXSI,164,77,Finance
97450,SAILCG,176,17,Health
97451,GDFDJUYZU,107,46,Health
97452,FLTKP,252,43,Finance
97453,IVASZG,87,72,Finance
97454,IGHHVULOH,319,90,Health
97455,RTJZWL,279,92,Finance
97456,JSVDP,241,83,Finance
97457,OMNONBN,179,26,Tech
97458,YNVXQFGS,321,89,Health
97459,IXHJJQR,148,67,Finance
97460,REHVLJIOM,274,42,Finance
97461,LRWAQER,347,21,Health
97462,IWIFFMXHB,389,84,Health
97463,NPEIF,407,59,Finance
97464,ZPCRG,89,84,Tech
97465,USDBFVU,238,84,Tech
97466,ZVAEOFBT,325,10,Tech
97467,IPOJBFOJ,202,73,Finance
97468,ZRHFK,439,41,Finance
97469,JUFLWQP,379,93,Tech
97470,ZBWXJL,264,11,Finance
97471,EAVKWA,186,59,Finance
97472,MOXKAYM,436,31,Finance
97473,ZOQMAMUEK,329,33,Health
97474,WSQOMHVH,205,65,Finance
97475,DSHORXPJ,306,56,Health
97476,OVPWYW,74,54,Health
97477,WBXUMYT,344,56,Tech
97478,KQDGQ,213,61,Tech
97479,CVUVQTGF,305,96,Health
97480,MKNAZ,307,14,Health
97481,HDBOM,347,45,Tech
97482,CVJYIYZHE,410,30,Health
97483,DPTQZOQZ,479,30,Health
97484,XSXZVRK,53,62,Health
97485,NFNHZYSBU,339,30,Health
97486,JTEWLHSSK,171,39,Finance
97487,JFVUUVK,70,66,Health
97488,XHHNCKSLP,148,93,Finance
97489,HOGIDYR,244,58,Health
97490,JMKGBAUMA,163,21,Finance
97491,ATRONLXMJ,200,10,Tech
97492,ZRUJPRKQ,245,33,Finance
97493,IFCON,451,14,Health
97494,UDJTWXS,183,60,Health
97495,RMXHOIHC,117,53,Finance
97496,MVBITAC,176,14,Health
97497,VWAYJGFA,195,69,Health
97498,BDTGRDTC,477,31,Health
97499,RYFTVUXF,53,15,Health
97500,HWTZAME,321,53,Tech
97501,VHMPBJHY,93,41,Health
97502,MLDIEN,360,38,Finance
97503,UELDLEPMV,136,11,Finance
97504,GOXEMWQXK,491,88,Tech
97505,DUMVRDUOY,77,60,Finance
97506,ADROOZ,116,73,Health
97507,UWSRQIJNQ,293,46,Finance
97508,PIPWNLC,337,57,Health
97509,PPEFL,441,40,Finance
97510,YUOILFHZE,375,10,Health
97511,UQALDGS,481,22,Tech
97512,TTZEOZO,408,59,Tech
97513,QFGTNVWL,190,11,Health
97514,KDZICEL,206,18,Health
97515,SMUPEBQFE,316,79,Finance
97516,NOBXML,102,87,Finance
97517,GZHKTQQ,458,63,Finance
97518,QZFZLO,430,49,Tech
97519,EKFDPQVBD,375,48,Finance
97520,UBNCNYZ,491,45,Health
97521,FFWHNHKW,76,45,Tech
97522,BETAXEXCU,122,28,Tech
97523,TMNGADO,87,28,Finance
97524,BCHEYTR,453,57,Health
97525,RMDSMDR,253,19,Finance
97526,MMKSNPP,157,59,Tech
97527,QULIGQJH,57,66,Health
97528,WVTCUBE,168,97,Health
97529,AXIVGF,266,52,Tech
97530,NYAFF,163,91,Finance
97531,JNDIVG,148,77,Tech
97532,TCWSVMKEM,387,22,Tech
97533,JHFLEY,152,92,Tech
97534,LVGITT,438,49,Finance
97535,LQZCCH,368,11,Tech
97536,JUYFB,222,49,Finance
97537,MVYKEHU,59,98,Health
97538,GMFKU,299,27,Health
97539,DDPYTQR,53,74,Finance
97540,KTBHIG,483,71,Finance
97541,MAFJXT,89,63,Tech
97542,HESCDG,334,18,Health
97543,AYGZULVE,477,19,Tech
97544,LJSGLIAGY,71,26,Finance
97545,ROCQI,306,28,Finance
97546,TSSPL,245,91,Health
97547,BUAECXH,230,48,Finance
97548,UOOXRKU,297,39,Tech
97549,KHRYXXGFN,297,93,Finance
97550,SBAEGKT,71,70,Finance
97551,HOBNKW,202,68,Finance
97552,XXKDJ,482,80,Tech
97553,KDODTZPP,390,61,Tech
97554,TXJYFHJGS,170,26,Health
97555,RYCEXTWW,466,73,Tech
97556,UNBWOMJMC,272,66,Health
97557,IZOTQDHY,241,23,Finance
97558,ORWQO,183,48,Health
97559,OPUCHQ,65,68,Tech
97560,XFMHNZ,237,96,Tech
97561,PIMNEP,477,59,Health
97562,RCPAGDL,355,30,Tech
97563,ZZSDCS,268,53,Tech
97564,RZZORUSUA,78,58,Finance
97565,KYLLNS,364,52,Health
97566,ZSMOEHJ,396,63,Health
97567,ACQJOMB,281,16,Finance
97568,LIRWORV,204,36,Tech
97569,EQBHFKBK,340,84,Health
97570,JKLMPSG,139,33,Tech
97571,ZHQOM,165,34,Health
97572,FNQRLXY,168,94,Health
97573,HCRUV,184,53,Finance
97574,JFVJV,441,13,Health
97575,WAGSJIZI,390,48,Tech
97576,KWBIA,97,57,Tech
97577,UPNNJQRGC,357,44,Health
97578,XSCQTP,358,91,Finance
97579,PTFIOU,451,70,Tech
97580,XEDLSMSF,246,52,Health
97581,IGWAVMC,207,29,Health
97582,ZXITNI,91,85,Finance
97583,QTQSP,262,36,Health
97584,HVCLOP,315,99,Health
97585,DBYXINFYA,449,26,Finance
97586,XYAHE,249,12,Health
97587,MLAWGTSH,113,37,Health
97588,GUROUHYBQ,469,52,Health
97589,OIEUFU,467,12,Tech
97590,YXYQBBD,478,84,Finance
97591,PMVLQQ,62,74,Finance
97592,IOXOFZ,367,33,Health
97593,QBNRYVY,262,26,Health
97594,FTXXXC,303,48,Tech
97595,GHHRPPQCM,261,86,Finance
97596,AWCETOND,498,33,Tech
97597,KTHJFM,450,59,Health
97598,PVPIXQSN,468,18,Finance
97599,HQNFWXO,280,80,Health
97600,KLZIR,229,53,Tech
97601,ZFVWBAZPH,265,31,Health
97602,BFOWBZEZ,173,65,Health
97603,WZMWHQ,387,73,Tech
97604,NATCDX,305,35,Finance
97605,ZKAKZVOKV,174,37,Health
97606,DEQPTFXC,212,75,Finance
97607,XLBPFR,134,42,Finance
97608,PLLSJRR,147,11,Finance
97609,HKWVH,469,34,Finance
97610,FKOIF,176,58,Tech
97611,HJYXIBK,188,29,Finance
97612,NVAIQ,485,24,Tech
97613,WHOFLX,360,95,Finance
97614,TUUDOJB,481,13,Finance
97615,GSNOV,284,23,Tech
97616,VFUOS,243,97,Tech
97617,HTBNDMB,195,87,Finance
97618,FPRKGZTJN,50,22,Tech
97619,YLXKEK,109,10,Health
97620,DBMEKWW,311,95,Tech
97621,AQOAPB,478,53,Health
97622,NQOQIII,408,51,Health
97623,QIJGU,153,73,Health
97624,PGILYXP,418,13,Health
97625,QMRAL,111,34,Finance
97626,LZXHMJVIK,190,33,Health
97627,RAWJCR,483,58,Health
97628,ZEIFA,473,41,Finance
97629,QEXPO,221,57,Finance
97630,EQSZFSZG,243,62,Health
97631,XKBLCY,343,74,Tech
97632,PDFWEE,321,15,Health
97633,KCFVXRQAP,487,71,Health
97634,ECQTSAUKZ,407,18,Finance
97635,OHJXG,431,30,Finance
97636,JWTZO,97,81,Tech
97637,NBDKJ,215,84,Health
97638,GRHUFFKSX,157,20,Health
97639,PXUGFNQV,295,39,Health
97640,JXZUGD,137,35,Health
97641,DZQPT,448,57,Finance
97642,BOHIFCTS,441,87,Finance
97643,PAAOHXEZE,435,22,Health
97644,IFHTP,165,82,Health
97645,YXNWE,138,35,Finance
97646,KVMSPRHW,224,20,Health
97647,ULDLON,453,84,Health
97648,FUSMV,217,57,Health
97649,POBMYLWI,297,94,Tech
97650,LHADNCAP,199,95,Finance
97651,GWEFLL,469,28,Tech
97652,ZZJUR,400,93,Tech
97653,OFFTBUBIT,389,61,Health
97654,FVAYW,72,41,Tech
97655,BTGLYCZ,488,70,Tech
97656,JUAJEETX,488,83,Tech
97657,TULZCNO,313,46,Tech
97658,ZRQVRA,164,73,Finance
97659,WDNMUOQT,223,46,Health
97660,HESYUKNCD,146,23,Tech
97661,YAMSP,333,76,Health
97662,HIEUWGQOX,370,41,Finance
97663,QOCJFPSJ,127,67,Finance
97664,PNQXNNN,472,91,Health
97665,GHCCZHBDC,385,32,Health
97666,YKDWNMJQV,233,40,Health
97667,HCRTPM,476,25,Health
97668,XJCMZM,373,24,Tech
97669,QSAMG,430,65,Finance
97670,AIMIFX,384,33,Tech
97671,LYFOOPRQX,65,44,Tech
97672,EWCLAS,251,75,Tech
97673,BRFOSVS,490,50,Finance
97674,ZUDHEQD,264,67,Tech
97675,OZJJXVE,250,49,Health
97676,KGHTIPEC,173,49,Tech
97677,NZQSDA,336,78,Health
97678,SWROEWFA,235,41,Tech
97679,KQCCBCAIK,447,57,Finance
97680,HOEYOP,133,86,Finance
97681,TCTPEAPJ,408,94,Finance
97682,UMUUCO,139,99,Finance
97683,VEMIDYQ,223,39,Finance
97684,WGPNYWRWC,477,37,Finance
97685,SWXZANGD,53,55,Health
97686,CUAXZ,392,76,Tech
97687,BSIXUNRSI,220,78,Health
97688,WVYKKVH,144,32,Health
97689,VJHHYHAXT,332,65,Finance
97690,GJLZIP,482,79,Finance
97691,WOBKSK,196,96,Finance
97692,FMOEEEDBX,298,46,Tech
97693,KVXQAZ,413,55,Tech
97694,BAVHJ,273,38,Finance
97695,TPGEFRQK,335,63,Finance
